"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"930","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A honeybee can fly at 35 mph.</p>
          </div>
        ","0","html-button-response","231","1128055","0.0-70.0-0.0","7brghu4wnv","","","","","","","5F","A honeybee can fly at 35 mph.","false","sentence_ready","","","","",""
"4862","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A honeybee can fly at 35 mph.</p>
          </div>
        ","null","html-audio-response","232","1132993","0.0-70.0-1.0","7brghu4wnv","","","","","16","","5F","A honeybee can fly at 35 mph.","false","sentence_recording","blob:https://charburnham.github.io/a679aa44-1619-4e20-8ee8-02fc8603b379","1","7brghu4wnv_5F_audio.webm","",""
"5877","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A honeybee can fly at 35 mph.</p>
              <audio controls src=""blob:https://charburnham.github.io/a679aa44-1619-4e20-8ee8-02fc8603b379"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","233","1138872","0.0-70.0-2.0","7brghu4wnv","","","","","","queued","5F","A honeybee can fly at 35 mph.","false","sentence_review","","1","7brghu4wnv_5F_audio.webm","accepted","7brghu4wnv_5F_audio.webm"
"1463","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","0","html-button-response","234","1140338","0.0-71.0-0.0","7brghu4wnv","","","","","","","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_ready","","","","",""
"6095","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","null","html-audio-response","235","1146510","0.0-71.0-1.0","7brghu4wnv","","","","","9","","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_recording","blob:https://charburnham.github.io/2cc2f837-4467-44b7-a8c9-869becf8e695","1","7brghu4wnv_12F_audio.webm","",""
"7310","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
              <audio controls src=""blob:https://charburnham.github.io/2cc2f837-4467-44b7-a8c9-869becf8e695"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","236","1153821","0.0-71.0-2.0","7brghu4wnv","","","","","","queued","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_review","","1","7brghu4wnv_12F_audio.webm","accepted","7brghu4wnv_12F_audio.webm"
"1679","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A bee has 3 eyes.</p>
          </div>
        ","0","html-button-response","237","1155504","0.0-72.0-0.0","7brghu4wnv","","","","","","","4F","A bee has 3 eyes.","false","sentence_ready","","","","",""
"3412","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A bee has 3 eyes.</p>
          </div>
        ","null","html-audio-response","238","1158993","0.0-72.0-1.0","7brghu4wnv","","","","","15","","4F","A bee has 3 eyes.","false","sentence_recording","blob:https://charburnham.github.io/a845cd8d-6b55-47d8-afdd-82039bdba48d","1","7brghu4wnv_4F_audio.webm","",""
"4243","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A bee has 3 eyes.</p>
              <audio controls src=""blob:https://charburnham.github.io/a845cd8d-6b55-47d8-afdd-82039bdba48d"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","239","1163237","0.0-72.0-2.0","7brghu4wnv","","","","","","queued","4F","A bee has 3 eyes.","false","sentence_review","","1","7brghu4wnv_4F_audio.webm","accepted","7brghu4wnv_4F_audio.webm"
"1814","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The average ruby-throated hummingbird weighs less than a nickel.</p>
          </div>
        ","0","html-button-response","240","1165054","0.0-73.0-0.0","7brghu4wnv","","","","","","","8T","The average ruby-throated hummingbird weighs less than a nickel.","true","sentence_ready","","","","",""
"5661","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The average ruby-throated hummingbird weighs less than a nickel.</p>
          </div>
        ","null","html-audio-response","241","1170792","0.0-73.0-1.0","7brghu4wnv","","","","","16","","8T","The average ruby-throated hummingbird weighs less than a nickel.","true","sentence_recording","blob:https://charburnham.github.io/aa017f7f-87c3-46dd-9ede-483722ffaab8","1","7brghu4wnv_8T_audio.webm","",""
"7211","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The average ruby-throated hummingbird weighs less than a nickel.</p>
              <audio controls src=""blob:https://charburnham.github.io/aa017f7f-87c3-46dd-9ede-483722ffaab8"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","242","1178004","0.0-73.0-2.0","7brghu4wnv","","","","","","queued","8T","The average ruby-throated hummingbird weighs less than a nickel.","true","sentence_review","","1","7brghu4wnv_8T_audio.webm","accepted","7brghu4wnv_8T_audio.webm"
"1080","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Blood makes up about 11% of your body's weight.</p>
          </div>
        ","0","html-button-response","243","1179087","0.0-74.0-0.0","7brghu4wnv","","","","","","","22F","Blood makes up about 11% of your body's weight.","false","sentence_ready","","","","",""
"4878","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Blood makes up about 11% of your body's weight.</p>
          </div>
        ","null","html-audio-response","244","1184025","0.0-74.0-1.0","7brghu4wnv","","","","","2","","22F","Blood makes up about 11% of your body's weight.","false","sentence_recording","blob:https://charburnham.github.io/aabaffec-9c50-4816-b942-9f2ed3c07b37","1","7brghu4wnv_22F_audio.webm","",""
"6061","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Blood makes up about 11% of your body's weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/aabaffec-9c50-4816-b942-9f2ed3c07b37"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","245","1190088","0.0-74.0-2.0","7brghu4wnv","","","","","","queued","22F","Blood makes up about 11% of your body's weight.","false","sentence_review","","1","7brghu4wnv_22F_audio.webm","accepted","7brghu4wnv_22F_audio.webm"
"2096","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Three U.S. presidents have been awarded honorary knighthood.</p>
          </div>
        ","0","html-button-response","246","1192187","0.0-75.0-0.0","7brghu4wnv","","","","","","","41T","Three U.S. presidents have been awarded honorary knighthood.","true","sentence_ready","","","","",""
"5495","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Three U.S. presidents have been awarded honorary knighthood.</p>
          </div>
        ","null","html-audio-response","247","1197742","0.0-75.0-1.0","7brghu4wnv","","","","","3","","41T","Three U.S. presidents have been awarded honorary knighthood.","true","sentence_recording","blob:https://charburnham.github.io/8f1a210e-deab-447e-a22c-bfa0d88ec6c7","1","7brghu4wnv_41T_audio.webm","",""
"6361","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Three U.S. presidents have been awarded honorary knighthood.</p>
              <audio controls src=""blob:https://charburnham.github.io/8f1a210e-deab-447e-a22c-bfa0d88ec6c7"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","248","1204104","0.0-75.0-2.0","7brghu4wnv","","","","","","queued","41T","Three U.S. presidents have been awarded honorary knighthood.","true","sentence_review","","1","7brghu4wnv_41T_audio.webm","accepted","7brghu4wnv_41T_audio.webm"
"1029","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first VCR was made in 1973.</p>
          </div>
        ","0","html-button-response","249","1205136","0.0-76.0-0.0","7brghu4wnv","","","","","","","F14F","The first VCR was made in 1973.","false","sentence_ready","","","","",""
"4629","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first VCR was made in 1973.</p>
          </div>
        ","null","html-audio-response","250","1209841","0.0-76.0-1.0","7brghu4wnv","","","","","18","","F14F","The first VCR was made in 1973.","false","sentence_recording","blob:https://charburnham.github.io/738dd1bd-e2c8-4758-82eb-ce96fdea432b","1","7brghu4wnv_F14F_audio.webm","",""
"5728","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first VCR was made in 1973.</p>
              <audio controls src=""blob:https://charburnham.github.io/738dd1bd-e2c8-4758-82eb-ce96fdea432b"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","251","1215571","0.0-76.0-2.0","7brghu4wnv","","","","","","queued","F14F","The first VCR was made in 1973.","false","sentence_review","","1","7brghu4wnv_F14F_audio.webm","accepted","7brghu4wnv_F14F_audio.webm"
"1314","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A bee has 5 eyes.</p>
          </div>
        ","0","html-button-response","252","1216887","0.0-77.0-0.0","7brghu4wnv","","","","","","","4T","A bee has 5 eyes.","true","sentence_ready","","","","",""
"3029","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A bee has 5 eyes.</p>
          </div>
        ","null","html-audio-response","253","1219991","0.0-77.0-1.0","7brghu4wnv","","","","","18","","4T","A bee has 5 eyes.","true","sentence_recording","blob:https://charburnham.github.io/220927ea-3d55-488e-8ce7-374ae5ace5c3","1","7brghu4wnv_4T_audio.webm","",""
"3694","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A bee has 5 eyes.</p>
              <audio controls src=""blob:https://charburnham.github.io/220927ea-3d55-488e-8ce7-374ae5ace5c3"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","254","1223687","0.0-77.0-2.0","7brghu4wnv","","","","","","queued","4T","A bee has 5 eyes.","true","sentence_review","","1","7brghu4wnv_4T_audio.webm","accepted","7brghu4wnv_4T_audio.webm"
"1064","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
          </div>
        ","0","html-button-response","255","1224754","0.0-78.0-0.0","7brghu4wnv","","","","","","","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_ready","","","","",""
"5680","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
          </div>
        ","null","html-audio-response","256","1230508","0.0-78.0-1.0","7brghu4wnv","","","","","14","","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_recording","blob:https://charburnham.github.io/98933631-23e8-49b2-a94b-b74a093edc00","1","7brghu4wnv_2T_audio.webm","",""
"6677","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
              <audio controls src=""blob:https://charburnham.github.io/98933631-23e8-49b2-a94b-b74a093edc00"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","257","1237186","0.0-78.0-2.0","7brghu4wnv","","","","","","not_uploaded_rerecorded","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_review","","1","7brghu4wnv_2T_audio.webm","rerecord","null"
"1182","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
          </div>
        ","0","html-button-response","258","1238370","0.0-78.1-0.1","7brghu4wnv","","","","","","","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_ready","","","","",""
"5944","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
          </div>
        ","null","html-audio-response","259","1244391","0.0-78.1-1.1","7brghu4wnv","","","","","12","","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_recording","blob:https://charburnham.github.io/bb9764bb-1806-4be8-8812-5ef4f3058c54","2","7brghu4wnv_2T_audio.webm","",""
"7377","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The world's first nuclear reactor was built in a squash court.</p>
              <audio controls src=""blob:https://charburnham.github.io/bb9764bb-1806-4be8-8812-5ef4f3058c54"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","260","1251770","0.0-78.1-2.1","7brghu4wnv","","","","","","queued","2T","The world's first nuclear reactor was built in a squash court.","true","sentence_review","","2","7brghu4wnv_2T_audio.webm","accepted","7brghu4wnv_2T_audio.webm"
"1580","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Roughly 7% of the world's water is fresh water.</p>
          </div>
        ","0","html-button-response","261","1253353","0.0-79.0-0.0","7brghu4wnv","","","","","","","46F","Roughly 7% of the world's water is fresh water.","false","sentence_ready","","","","",""
"4962","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Roughly 7% of the world's water is fresh water.</p>
          </div>
        ","null","html-audio-response","262","1258392","0.0-79.0-1.0","7brghu4wnv","","","","","14","","46F","Roughly 7% of the world's water is fresh water.","false","sentence_recording","blob:https://charburnham.github.io/b6e1e2d8-1d79-46d9-bb44-9ac8f65eb278","1","7brghu4wnv_46F_audio.webm","",""
"5927","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Roughly 7% of the world's water is fresh water.</p>
              <audio controls src=""blob:https://charburnham.github.io/b6e1e2d8-1d79-46d9-bb44-9ac8f65eb278"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","263","1264321","0.0-79.0-2.0","7brghu4wnv","","","","","","queued","46F","Roughly 7% of the world's water is fresh water.","false","sentence_review","","1","7brghu4wnv_46F_audio.webm","accepted","7brghu4wnv_46F_audio.webm"
"1413","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Cows give more milk when they listen to music.</p>
          </div>
        ","0","html-button-response","264","1265737","0.0-80.0-0.0","7brghu4wnv","","","","","","","F7T","Cows give more milk when they listen to music.","true","sentence_ready","","","","",""
"4279","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Cows give more milk when they listen to music.</p>
          </div>
        ","null","html-audio-response","265","1270091","0.0-80.0-1.0","7brghu4wnv","","","","","17","","F7T","Cows give more milk when they listen to music.","true","sentence_recording","blob:https://charburnham.github.io/7f3fc91b-18e3-4c53-bdb8-e43113579c8a","1","7brghu4wnv_F7T_audio.webm","",""
"5328","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Cows give more milk when they listen to music.</p>
              <audio controls src=""blob:https://charburnham.github.io/7f3fc91b-18e3-4c53-bdb8-e43113579c8a"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","266","1275421","0.0-80.0-2.0","7brghu4wnv","","","","","","queued","F7T","Cows give more milk when they listen to music.","true","sentence_review","","1","7brghu4wnv_F7T_audio.webm","accepted","7brghu4wnv_F7T_audio.webm"
"1079","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">In Ancient Egypt, a yard was the length of a man's arm span.</p>
          </div>
        ","0","html-button-response","267","1276503","0.0-81.0-0.0","7brghu4wnv","","","","","","","F15F","In Ancient Egypt, a yard was the length of a man's arm span.","false","sentence_ready","","","","",""
"5445","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">In Ancient Egypt, a yard was the length of a man's arm span.</p>
          </div>
        ","null","html-audio-response","268","1282024","0.0-81.0-1.0","7brghu4wnv","","","","","14","","F15F","In Ancient Egypt, a yard was the length of a man's arm span.","false","sentence_recording","blob:https://charburnham.github.io/a3ebdbb0-b108-4ed2-914d-6deb62920da4","1","7brghu4wnv_F15F_audio.webm","",""
"6694","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">In Ancient Egypt, a yard was the length of a man's arm span.</p>
              <audio controls src=""blob:https://charburnham.github.io/a3ebdbb0-b108-4ed2-914d-6deb62920da4"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","269","1288720","0.0-81.0-2.0","7brghu4wnv","","","","","","queued","F15F","In Ancient Egypt, a yard was the length of a man's arm span.","false","sentence_review","","1","7brghu4wnv_F15F_audio.webm","accepted","7brghu4wnv_F15F_audio.webm"
"797","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The U.S. was the first country to use a submarine in warfare.</p>
          </div>
        ","0","html-button-response","270","1289520","0.0-82.0-0.0","7brghu4wnv","","","","","","","49T","The U.S. was the first country to use a submarine in warfare.","true","sentence_ready","","","","",""
"5579","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The U.S. was the first country to use a submarine in warfare.</p>
          </div>
        ","null","html-audio-response","271","1295174","0.0-82.0-1.0","7brghu4wnv","","","","","10","","49T","The U.S. was the first country to use a submarine in warfare.","true","sentence_recording","blob:https://charburnham.github.io/dfca2492-afe0-4f8c-bcaa-cfc5f769fdf7","1","7brghu4wnv_49T_audio.webm","",""
"6694","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The U.S. was the first country to use a submarine in warfare.</p>
              <audio controls src=""blob:https://charburnham.github.io/dfca2492-afe0-4f8c-bcaa-cfc5f769fdf7"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","272","1301870","0.0-82.0-2.0","7brghu4wnv","","","","","","queued","49T","The U.S. was the first country to use a submarine in warfare.","true","sentence_review","","1","7brghu4wnv_49T_audio.webm","accepted","7brghu4wnv_49T_audio.webm"
"1063","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">There are towns named Sandwich in Arizona and Massachusetts.</p>
          </div>
        ","0","html-button-response","273","1302936","0.0-83.0-0.0","7brghu4wnv","","","","","","","20F","There are towns named Sandwich in Arizona and Massachusetts.","false","sentence_ready","","","","",""
"5829","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">There are towns named Sandwich in Arizona and Massachusetts.</p>
          </div>
        ","null","html-audio-response","274","1308841","0.0-83.0-1.0","7brghu4wnv","","","","","17","","20F","There are towns named Sandwich in Arizona and Massachusetts.","false","sentence_recording","blob:https://charburnham.github.io/239a7c10-5495-4bd0-b571-894c60979e08","1","7brghu4wnv_20F_audio.webm","",""
"6744","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">There are towns named Sandwich in Arizona and Massachusetts.</p>
              <audio controls src=""blob:https://charburnham.github.io/239a7c10-5495-4bd0-b571-894c60979e08"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","275","1315586","0.0-83.0-2.0","7brghu4wnv","","","","","","queued","20F","There are towns named Sandwich in Arizona and Massachusetts.","false","sentence_review","","1","7brghu4wnv_20F_audio.webm","accepted","7brghu4wnv_20F_audio.webm"
"1081","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","0","html-button-response","276","1316669","0.0-84.0-0.0","7brghu4wnv","","","","","","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_ready","","","","",""
"6228","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","null","html-audio-response","277","1322974","0.0-84.0-1.0","7brghu4wnv","","","","","10","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_recording","blob:https://charburnham.github.io/c1ec8f34-da6f-47d8-8e59-81622c457632","1","7brghu4wnv_1T_audio.webm","",""
"844","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
              <audio controls src=""blob:https://charburnham.github.io/c1ec8f34-da6f-47d8-8e59-81622c457632"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","278","1323820","0.0-84.0-2.0","7brghu4wnv","","","","","","not_uploaded_rerecorded","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_review","","1","7brghu4wnv_1T_audio.webm","rerecord","null"
"1331","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","0","html-button-response","279","1325153","0.0-84.1-0.1","7brghu4wnv","","","","","","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_ready","","","","",""
"7062","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","null","html-audio-response","280","1332290","0.0-84.1-1.1","7brghu4wnv","","","","","13","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_recording","blob:https://charburnham.github.io/cde52a5e-a520-4cde-8b77-dfff3ac29708","2","7brghu4wnv_1T_audio.webm","",""
"811","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
              <audio controls src=""blob:https://charburnham.github.io/cde52a5e-a520-4cde-8b77-dfff3ac29708"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","281","1333103","0.0-84.1-2.1","7brghu4wnv","","","","","","not_uploaded_rerecorded","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_review","","2","7brghu4wnv_1T_audio.webm","rerecord","null"
"697","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","0","html-button-response","282","1333801","0.0-84.2-0.2","7brghu4wnv","","","","","","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_ready","","","","",""
"6945","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","null","html-audio-response","283","1340823","0.0-84.2-1.2","7brghu4wnv","","","","","13","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_recording","blob:https://charburnham.github.io/dcc5f15f-c5fe-4ea4-9a3b-6a267579bc5b","3","7brghu4wnv_1T_audio.webm","",""
"495","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
              <audio controls src=""blob:https://charburnham.github.io/dcc5f15f-c5fe-4ea4-9a3b-6a267579bc5b"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","284","1341320","0.0-84.2-2.2","7brghu4wnv","","","","","","not_uploaded_rerecorded","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_review","","3","7brghu4wnv_1T_audio.webm","rerecord","null"
"1065","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">An iceberg contains significantly more total heat energy than a burning match.</p>
          </div>
        ","0","html-button-response","285","1342386","0.0-84.3-0.3","7brghu4wnv","","","","","","","1T","An iceberg contains significantly more total heat energy than a burning match.","true","sentence_ready","","","","",""
