"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"3094","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","0","html-button-response","384","1073719","0.0-115.0-0.0","ha77v84840","","","","","","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_ready","","","","",""
"5669","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","null","html-audio-response","385","1079457","0.0-115.0-1.0","ha77v84840","","","","","10","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_recording","blob:https://charburnham.github.io/62cf1339-7edb-447a-8207-b08f8886fe77","1","ha77v84840_6F_audio.webm","",""
"509","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/62cf1339-7edb-447a-8207-b08f8886fe77"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","386","1079966","0.0-115.0-2.0","ha77v84840","","","","","","queued","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_review","","1","ha77v84840_6F_audio.webm","accepted","ha77v84840_6F_audio.webm"
"1495","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Dishwashers were invented before washing machines.</p>
          </div>
        ","0","html-button-response","387","1081463","0.0-116.0-0.0","ha77v84840","","","","","","","28T","Dishwashers were invented before washing machines.","true","sentence_ready","","","","",""
"3842","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Dishwashers were invented before washing machines.</p>
          </div>
        ","null","html-audio-response","388","1085360","0.0-116.0-1.0","ha77v84840","","","","","1","","28T","Dishwashers were invented before washing machines.","true","sentence_recording","blob:https://charburnham.github.io/df98a4c0-f5cc-4c2c-920f-28770c770c8c","1","ha77v84840_28T_audio.webm","",""
"614","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Dishwashers were invented before washing machines.</p>
              <audio controls src=""blob:https://charburnham.github.io/df98a4c0-f5cc-4c2c-920f-28770c770c8c"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","389","1085974","0.0-116.0-2.0","ha77v84840","","","","","","queued","28T","Dishwashers were invented before washing machines.","true","sentence_review","","1","ha77v84840_28T_audio.webm","accepted","ha77v84840_28T_audio.webm"
"2846","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Jimmy Carter was the first U.S. president born in a hospital.</p>
          </div>
        ","0","html-button-response","390","1088822","0.0-117.0-0.0","ha77v84840","","","","","","","39T","Jimmy Carter was the first U.S. president born in a hospital.","true","sentence_ready","","","","",""
"4787","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Jimmy Carter was the first U.S. president born in a hospital.</p>
          </div>
        ","null","html-audio-response","391","1093664","0.0-117.0-1.0","ha77v84840","","","","","1","","39T","Jimmy Carter was the first U.S. president born in a hospital.","true","sentence_recording","blob:https://charburnham.github.io/8be36b18-e254-41d8-b29d-b96bdd512daf","1","ha77v84840_39T_audio.webm","",""
"750","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Jimmy Carter was the first U.S. president born in a hospital.</p>
              <audio controls src=""blob:https://charburnham.github.io/8be36b18-e254-41d8-b29d-b96bdd512daf"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","392","1094414","0.0-117.0-2.0","ha77v84840","","","","","","queued","39T","Jimmy Carter was the first U.S. president born in a hospital.","true","sentence_review","","1","ha77v84840_39T_audio.webm","accepted","ha77v84840_39T_audio.webm"
"2958","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">If you keep a goldfish in a dark room, it will eventually turn black.</p>
          </div>
        ","0","html-button-response","393","1097374","0.0-118.0-0.0","ha77v84840","","","","","","","13F","If you keep a goldfish in a dark room, it will eventually turn black.","false","sentence_ready","","","","",""
"5579","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">If you keep a goldfish in a dark room, it will eventually turn black.</p>
          </div>
        ","null","html-audio-response","394","1103015","0.0-118.0-1.0","ha77v84840","","","","","1","","13F","If you keep a goldfish in a dark room, it will eventually turn black.","false","sentence_recording","blob:https://charburnham.github.io/59638e46-196d-462a-ac6a-fe219402d12e","1","ha77v84840_13F_audio.webm","",""
"3006","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">If you keep a goldfish in a dark room, it will eventually turn black.</p>
              <audio controls src=""blob:https://charburnham.github.io/59638e46-196d-462a-ac6a-fe219402d12e"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","395","1106022","0.0-118.0-2.0","ha77v84840","","","","","","queued","13F","If you keep a goldfish in a dark room, it will eventually turn black.","false","sentence_review","","1","ha77v84840_13F_audio.webm","accepted","ha77v84840_13F_audio.webm"
"3734","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The blue whale is the second largest animal that has ever lived on earth.</p>
          </div>
        ","0","html-button-response","396","1109758","0.0-119.0-0.0","ha77v84840","","","","","","","F16F","The blue whale is the second largest animal that has ever lived on earth.","false","sentence_ready","","","","",""
"4984","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The blue whale is the second largest animal that has ever lived on earth.</p>
          </div>
        ","null","html-audio-response","397","1114799","0.0-119.0-1.0","ha77v84840","","","","","1","","F16F","The blue whale is the second largest animal that has ever lived on earth.","false","sentence_recording","blob:https://charburnham.github.io/a3e142a9-4bbe-4e7b-8645-659d4137beb2","1","ha77v84840_F16F_audio.webm","",""
"830","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The blue whale is the second largest animal that has ever lived on earth.</p>
              <audio controls src=""blob:https://charburnham.github.io/a3e142a9-4bbe-4e7b-8645-659d4137beb2"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","398","1115630","0.0-119.0-2.0","ha77v84840","","","","","","queued","F16F","The blue whale is the second largest animal that has ever lived on earth.","false","sentence_review","","1","ha77v84840_F16F_audio.webm","accepted","ha77v84840_F16F_audio.webm"
"1142","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Giraffes can lick their own eyes.</p>
          </div>
        ","0","html-button-response","399","1116774","0.0-120.0-0.0","ha77v84840","","","","","","","19T","Giraffes can lick their own eyes.","true","sentence_ready","","","","",""
"3149","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Giraffes can lick their own eyes.</p>
          </div>
        ","null","html-audio-response","400","1119983","0.0-120.0-1.0","ha77v84840","","","","","1","","19T","Giraffes can lick their own eyes.","true","sentence_recording","blob:https://charburnham.github.io/213454b8-24e6-45a9-8331-2097395b739f","1","ha77v84840_19T_audio.webm","",""
"582","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Giraffes can lick their own eyes.</p>
              <audio controls src=""blob:https://charburnham.github.io/213454b8-24e6-45a9-8331-2097395b739f"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","401","1120566","0.0-120.0-2.0","ha77v84840","","","","","","queued","19T","Giraffes can lick their own eyes.","true","sentence_review","","1","ha77v84840_19T_audio.webm","accepted","ha77v84840_19T_audio.webm"
"1358","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Cows give more milk when they listen to music.</p>
          </div>
        ","0","html-button-response","402","1121926","0.0-121.0-0.0","ha77v84840","","","","","","","F7T","Cows give more milk when they listen to music.","true","sentence_ready","","","","",""
"3486","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Cows give more milk when they listen to music.</p>
          </div>
        ","null","html-audio-response","403","1125471","0.0-121.0-1.0","ha77v84840","","","","","1","","F7T","Cows give more milk when they listen to music.","true","sentence_recording","blob:https://charburnham.github.io/d71543dd-ab2a-4d95-b19e-0aef3c89cde6","1","ha77v84840_F7T_audio.webm","",""
"486","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Cows give more milk when they listen to music.</p>
              <audio controls src=""blob:https://charburnham.github.io/d71543dd-ab2a-4d95-b19e-0aef3c89cde6"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","404","1125958","0.0-121.0-2.0","ha77v84840","","","","","","queued","F7T","Cows give more milk when they listen to music.","true","sentence_review","","1","ha77v84840_F7T_audio.webm","accepted","ha77v84840_F7T_audio.webm"
"1430","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Delaware never ratified the 18th Amendment.</p>
          </div>
        ","0","html-button-response","405","1127390","0.0-122.0-0.0","ha77v84840","","","","","","","30F","Delaware never ratified the 18th Amendment.","false","sentence_ready","","","","",""
"4147","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Delaware never ratified the 18th Amendment.</p>
          </div>
        ","null","html-audio-response","406","1131591","0.0-122.0-1.0","ha77v84840","","","","","1","","30F","Delaware never ratified the 18th Amendment.","false","sentence_recording","blob:https://charburnham.github.io/dcda7a19-9705-4ab2-a7e9-5401bcf9792d","1","ha77v84840_30F_audio.webm","",""
"646","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Delaware never ratified the 18th Amendment.</p>
              <audio controls src=""blob:https://charburnham.github.io/dcda7a19-9705-4ab2-a7e9-5401bcf9792d"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","407","1132238","0.0-122.0-2.0","ha77v84840","","","","","","queued","30F","Delaware never ratified the 18th Amendment.","false","sentence_review","","1","ha77v84840_30F_audio.webm","accepted","ha77v84840_30F_audio.webm"
"1086","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Almonds are part of the peach family.</p>
          </div>
        ","0","html-button-response","408","1133325","0.0-123.0-0.0","ha77v84840","","","","","","","9T","Almonds are part of the peach family.","true","sentence_ready","","","","",""
"3375","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Almonds are part of the peach family.</p>
          </div>
        ","null","html-audio-response","409","1136759","0.0-123.0-1.0","ha77v84840","","","","","1","","9T","Almonds are part of the peach family.","true","sentence_recording","blob:https://charburnham.github.io/f41f7e8a-4c8a-458a-a576-1cc46c60988b","1","ha77v84840_9T_audio.webm","",""
"622","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Almonds are part of the peach family.</p>
              <audio controls src=""blob:https://charburnham.github.io/f41f7e8a-4c8a-458a-a576-1cc46c60988b"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","410","1137382","0.0-123.0-2.0","ha77v84840","","","","","","queued","9T","Almonds are part of the peach family.","true","sentence_review","","1","ha77v84840_9T_audio.webm","accepted","ha77v84840_9T_audio.webm"
"1982","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The U.S. was the first country to use a submarine in warfare.</p>
          </div>
        ","0","html-button-response","411","1139365","0.0-124.0-0.0","ha77v84840","","","","","","","49T","The U.S. was the first country to use a submarine in warfare.","true","sentence_ready","","","","",""
"4791","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The U.S. was the first country to use a submarine in warfare.</p>
          </div>
        ","null","html-audio-response","412","1144215","0.0-124.0-1.0","ha77v84840","","","","","1","","49T","The U.S. was the first country to use a submarine in warfare.","true","sentence_recording","blob:https://charburnham.github.io/92f6c9f7-594b-4030-a991-14a6ef4af6b3","1","ha77v84840_49T_audio.webm","",""
"702","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The U.S. was the first country to use a submarine in warfare.</p>
              <audio controls src=""blob:https://charburnham.github.io/92f6c9f7-594b-4030-a991-14a6ef4af6b3"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","413","1144917","0.0-124.0-2.0","ha77v84840","","","","","","queued","49T","The U.S. was the first country to use a submarine in warfare.","true","sentence_review","","1","ha77v84840_49T_audio.webm","accepted","ha77v84840_49T_audio.webm"
"4574","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Montpelier, Vermont is the only U.S. state capital without a McDonalds.</p>
          </div>
        ","0","html-button-response","414","1149493","0.0-125.0-0.0","ha77v84840","","","","","","","29T","Montpelier, Vermont is the only U.S. state capital without a McDonalds.","true","sentence_ready","","","","",""
"5670","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Montpelier, Vermont is the only U.S. state capital without a McDonalds.</p>
          </div>
        ","null","html-audio-response","415","1155223","0.0-125.0-1.0","ha77v84840","","","","","1","","29T","Montpelier, Vermont is the only U.S. state capital without a McDonalds.","true","sentence_recording","blob:https://charburnham.github.io/7090cbd5-aa33-479f-9813-87ffe2fd53d7","1","ha77v84840_29T_audio.webm","",""
"694","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Montpelier, Vermont is the only U.S. state capital without a McDonalds.</p>
              <audio controls src=""blob:https://charburnham.github.io/7090cbd5-aa33-479f-9813-87ffe2fd53d7"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","416","1155917","0.0-125.0-2.0","ha77v84840","","","","","","queued","29T","Montpelier, Vermont is the only U.S. state capital without a McDonalds.","true","sentence_review","","1","ha77v84840_29T_audio.webm","accepted","ha77v84840_29T_audio.webm"
"1334","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Owls can see the color blue.</p>
          </div>
        ","0","html-button-response","417","1157253","0.0-126.0-0.0","ha77v84840","","","","","","","F13T","Owls can see the color blue.","true","sentence_ready","","","","",""
"3086","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Owls can see the color blue.</p>
          </div>
        ","null","html-audio-response","418","1160399","0.0-126.0-1.0","ha77v84840","","","","","1","","F13T","Owls can see the color blue.","true","sentence_recording","blob:https://charburnham.github.io/fc8ae5c9-ed84-4a9b-9c86-24d53d84ba2f","1","ha77v84840_F13T_audio.webm","",""
"566","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Owls can see the color blue.</p>
              <audio controls src=""blob:https://charburnham.github.io/fc8ae5c9-ed84-4a9b-9c86-24d53d84ba2f"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","419","1160965","0.0-126.0-2.0","ha77v84840","","","","","","queued","F13T","Owls can see the color blue.","true","sentence_review","","1","ha77v84840_F13T_audio.webm","accepted","ha77v84840_F13T_audio.webm"
"1086","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Only male mosquitoes bite.</p>
          </div>
        ","0","html-button-response","420","1162053","0.0-127.0-0.0","ha77v84840","","","","","","","50F","Only male mosquitoes bite.","false","sentence_ready","","","","",""
"3167","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Only male mosquitoes bite.</p>
          </div>
        ","null","html-audio-response","421","1165278","0.0-127.0-1.0","ha77v84840","","","","","1","","50F","Only male mosquitoes bite.","false","sentence_recording","blob:https://charburnham.github.io/517d245f-dfdb-4f5a-b0bd-88bb743f0c9e","1","ha77v84840_50F_audio.webm","",""
"582","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Only male mosquitoes bite.</p>
              <audio controls src=""blob:https://charburnham.github.io/517d245f-dfdb-4f5a-b0bd-88bb743f0c9e"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","422","1165861","0.0-127.0-2.0","ha77v84840","","","","","","queued","50F","Only male mosquitoes bite.","false","sentence_review","","1","ha77v84840_50F_audio.webm","accepted","ha77v84840_50F_audio.webm"
"3286","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Cows give more milk when milked in complete silence.</p>
          </div>
        ","0","html-button-response","423","1169149","0.0-128.0-0.0","ha77v84840","","","","","","","F7F","Cows give more milk when milked in complete silence.","false","sentence_ready","","","","",""
"4314","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Cows give more milk when milked in complete silence.</p>
          </div>
        ","null","html-audio-response","424","1173542","0.0-128.0-1.0","ha77v84840","","","","","18","","F7F","Cows give more milk when milked in complete silence.","false","sentence_recording","blob:https://charburnham.github.io/6c188765-b9e5-4c8e-a194-01cf72a195c9","1","ha77v84840_F7F_audio.webm","",""
"1006","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Cows give more milk when milked in complete silence.</p>
              <audio controls src=""blob:https://charburnham.github.io/6c188765-b9e5-4c8e-a194-01cf72a195c9"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","425","1174549","0.0-128.0-2.0","ha77v84840","","","","","","queued","F7F","Cows give more milk when milked in complete silence.","false","sentence_review","","1","ha77v84840_F7F_audio.webm","accepted","ha77v84840_F7F_audio.webm"
"1670","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
          </div>
        ","0","html-button-response","426","1176221","0.0-129.0-0.0","ha77v84840","","","","","","","22T","Blood makes up about 7% of your body's weight.","true","sentence_ready","","","","",""
"4421","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
          </div>
        ","null","html-audio-response","427","1180702","0.0-129.0-1.0","ha77v84840","","","","","1","","22T","Blood makes up about 7% of your body's weight.","true","sentence_recording","blob:https://charburnham.github.io/46bcde2e-e90e-49f3-b452-4b02af8f9004","1","ha77v84840_22T_audio.webm","",""
"806","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/46bcde2e-e90e-49f3-b452-4b02af8f9004"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","428","1181509","0.0-129.0-2.0","ha77v84840","","","","","","queued","22T","Blood makes up about 7% of your body's weight.","true","sentence_review","","1","ha77v84840_22T_audio.webm","accepted","ha77v84840_22T_audio.webm"
"1662","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Half your body's red blood cells are replaced every three days.</p>
          </div>
        ","0","html-button-response","429","1183173","0.0-130.0-0.0","ha77v84840","","","","","","","21F","Half your body's red blood cells are replaced every three days.","false","sentence_ready","","","","",""
"4951","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Half your body's red blood cells are replaced every three days.</p>
          </div>
        ","null","html-audio-response","430","1188182","0.0-130.0-1.0","ha77v84840","","","","","1","","21F","Half your body's red blood cells are replaced every three days.","false","sentence_recording","blob:https://charburnham.github.io/baf4761f-6622-4ec0-80c5-2a0b94792fb1","1","ha77v84840_21F_audio.webm","",""
"686","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Half your body's red blood cells are replaced every three days.</p>
              <audio controls src=""blob:https://charburnham.github.io/baf4761f-6622-4ec0-80c5-2a0b94792fb1"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","431","1188869","0.0-130.0-2.0","ha77v84840","","","","","","queued","21F","Half your body's red blood cells are replaced every three days.","false","sentence_review","","1","ha77v84840_21F_audio.webm","accepted","ha77v84840_21F_audio.webm"
"3822","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">In the late 1800s, the United States Mint issued 2-cent and 3-cent coins.</p>
          </div>
        ","0","html-button-response","432","1192693","0.0-131.0-0.0","ha77v84840","","","","","","","11T","In the late 1800s, the United States Mint issued 2-cent and 3-cent coins.","true","sentence_ready","","","","",""
"7272","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">In the late 1800s, the United States Mint issued 2-cent and 3-cent coins.</p>
          </div>
        ","null","html-audio-response","433","1200022","0.0-131.0-1.0","ha77v84840","","","","","1","","11T","In the late 1800s, the United States Mint issued 2-cent and 3-cent coins.","true","sentence_recording","blob:https://charburnham.github.io/975f25d0-15e9-4b21-8a2b-3c8b99fdefe8","1","ha77v84840_11T_audio.webm","",""
"541","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">In the late 1800s, the United States Mint issued 2-cent and 3-cent coins.</p>
              <audio controls src=""blob:https://charburnham.github.io/975f25d0-15e9-4b21-8a2b-3c8b99fdefe8"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","434","1200564","0.0-131.0-2.0","ha77v84840","","","","","","queued","11T","In the late 1800s, the United States Mint issued 2-cent and 3-cent coins.","true","sentence_review","","1","ha77v84840_11T_audio.webm","accepted","ha77v84840_11T_audio.webm"
"1294","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Jellyfish do not have hearts.</p>
          </div>
        ","0","html-button-response","435","1201860","0.0-132.0-0.0","ha77v84840","","","","","","","25T","Jellyfish do not have hearts.","true","sentence_ready","","","","",""
"3263","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Jellyfish do not have hearts.</p>
          </div>
        ","null","html-audio-response","436","1205182","0.0-132.0-1.0","ha77v84840","","","","","1","","25T","Jellyfish do not have hearts.","true","sentence_recording","blob:https://charburnham.github.io/b23f0b6e-d64f-4f51-a75e-62d613008d2c","1","ha77v84840_25T_audio.webm","",""
"966","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Jellyfish do not have hearts.</p>
              <audio controls src=""blob:https://charburnham.github.io/b23f0b6e-d64f-4f51-a75e-62d613008d2c"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","437","1206148","0.0-132.0-2.0","ha77v84840","","","","","","queued","25T","Jellyfish do not have hearts.","true","sentence_review","","1","ha77v84840_25T_audio.webm","accepted","ha77v84840_25T_audio.webm"
"3214","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The starfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","0","html-button-response","438","1209364","0.0-133.0-0.0","ha77v84840","","","","","","","12T","The starfish is the only animal that can turn its stomach inside out.","true","sentence_ready","","","","",""
"5859","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The starfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","null","html-audio-response","439","1215278","0.0-133.0-1.0","ha77v84840","","","","","1","","12T","The starfish is the only animal that can turn its stomach inside out.","true","sentence_recording","blob:https://charburnham.github.io/893ee4e7-7671-4f40-941e-340bea2835ab","1","ha77v84840_12T_audio.webm","",""
